S/N:,211229100,,
,Thorlabs calibration data,,Reference (measurement) wavelength (nm) =
,S130VC,,Area (sqr µm) =
,Wavelength (nm),Responsivity (A/W),Responsivity with ND Filter (A/W)
,200,8.776699029,4.071428571
,201,8.751606824,4.0411994
,202,8.728568103,4.010967097
,203,8.709636351,3.98072853
,204,8.696865052,3.95048057
,205,8.692307692,3.920220083
,206,8.697314532,3.889953707
,207,8.71042294,3.859727156
,208,8.729467062,3.829595911
,209,8.752281043,3.799615455
,210,8.776699029,3.76984127
,211,8.800680774,3.740328421
,212,8.822688461,3.711130307
,213,8.841309883,3.682299911
,214,8.855132831,3.653890214
,215,8.862745098,3.625954198
,216,8.863570685,3.598455837
,217,8.860378431,3.571003068
,218,8.856773383,3.543114816
,219,8.85636059,3.514310011
,220,8.862745098,3.484107579
,221,8.878153486,3.452083568
,222,8.89929845,3.4180425
,223,8.921514214,3.381846016
,224,8.940135006,3.34335576
,225,8.95049505,3.302433372
,226,8.949109876,3.259083989
,227,8.937220238,3.213886721
,228,8.917248191,3.167564174
,229,8.891615792,3.120838951
,230,8.862745098,3.074433657
,231,8.832559914,3.029144508
,232,8.800991036,2.986062165
,233,8.76747101,2.946350899
,234,8.73143238,2.911174982
,235,8.692307692,2.881698686
,236,8.650311647,2.85877605
,237,8.608787566,2.842020194
,238,8.571860927,2.830734005
,239,8.543657208,2.824220371
,240,8.528301887,2.821782178
,241,8.528487488,2.822751724
,242,8.541174722,2.826578939
,243,8.561891348,2.832743163
,244,8.586165125,2.840723737
,245,8.60952381,2.85
,246,8.627922852,2.860159614
,247,8.639028468,2.87122353
,248,8.640934562,2.88332102
,249,8.63173504,2.896581356
,250,8.60952381,2.91113381
,251,8.573465108,2.92702
,252,8.527004509,2.943930918
,253,8.474657916,2.961469903
,254,8.420941235,2.979240293
,255,8.37037037,2.996845426
,256,8.326032302,3.013989215
,257,8.2852983,3.030777881
,258,8.24411071,3.047418217
,259,8.198411876,3.064117018
,260,8.144144144,3.081081081
,261,8.078243792,3.098405471
,262,8.00162283,3.11573834
,263,7.916187202,3.132616111
,264,7.823842853,3.148575208
,265,7.726495726,3.163152053
,266,7.62559718,3.17585099
,267,7.520780227,3.18604804
,268,7.411223291,3.193087141
,269,7.296104798,3.196312236
,270,7.174603175,3.195067265
,271,7.046013245,3.188823565
,272,6.910095429,3.177562068
,273,6.766726546,3.161391105
,274,6.615783416,3.140419005
,275,6.457142857,3.114754098
,276,6.290970326,3.084602872
,277,6.118585827,3.050564448
,278,5.941597998,3.013336103
,279,5.76161548,2.973615116
,280,5.580246914,2.932098765
,281,5.399096279,2.889422686
,282,5.219748919,2.845975931
,283,5.043785519,2.802085911
,284,4.872786762,2.758080035
,285,4.708333333,2.714285714
,286,4.551689356,2.670950784
,287,4.402852712,2.628004782
,288,4.261504724,2.585297674
,289,4.127326713,2.542679426
,290,4,2.5
,291,3.879169104,2.457252987
,292,3.764331325,2.415006477
,293,3.654947163,2.373972183
,294,3.550477115,2.334861818
,295,3.450381679,2.298387097
,296,3.354335516,2.265088796
,297,3.262869932,2.234823939
,298,3.1767304,2.207278614
,299,3.09666239,2.182138909
,300,3.023411371,2.159090909
,301,2.957353946,2.137828525
,302,2.897391237,2.118076959
,303,2.842055497,2.099569232
,304,2.78987898,2.082038368
,305,2.739393939,2.065217391
,306,2.68942277,2.048924048
,307,2.63994844,2.033314975
,308,2.591244057,2.018631534
,309,2.54358273,2.005115087
,310,2.497237569,1.993006993
,311,2.452432039,1.982468737
,312,2.40919103,1.973342292
,313,2.367489789,1.965389755
,314,2.327303561,1.958373224
,315,2.288607595,1.952054795
,316,2.251420739,1.946221109
,317,2.215936257,1.940756988
,318,2.182391017,1.935571798
,319,2.151021885,1.930574905
,320,2.122065728,1.925675676
,321,2.095656365,1.920787697
,322,2.071515422,1.915841444
,323,2.049261477,1.910771612
,324,2.028513106,1.905512899
,325,2.008888889,1.9
,326,1.990080393,1.894236915
,327,1.972071155,1.888504856
,328,1.954917702,1.88315434
,329,1.938676559,1.878535883
,330,1.923404255,1.875
,331,1.908888563,1.872615784
,332,1.893842239,1.870326635
,333,1.876709287,1.866794529
,334,1.855933711,1.860681442
,335,1.829959514,1.850649351
,336,1.798057342,1.835962738
,337,1.762804413,1.818296113
,338,1.727604584,1.799926493
,339,1.695861716,1.783130895
,340,1.670979667,1.770186335
,341,1.655362455,1.762787924
,342,1.64741472,1.760303143
,343,1.64454126,1.761517568
,344,1.644146876,1.765216773
,345,1.643636364,1.770186335
,346,1.640987018,1.775378775
,347,1.63646611,1.780414395
,348,1.630913407,1.785080444
,349,1.625168676,1.789164173
,350,1.620071685,1.79245283
,351,1.616260969,1.794847854
,352,1.613570148,1.796707442
,353,1.611631608,1.798503983
,354,1.610077738,1.800709862
,355,1.608540925,1.803797468
,356,1.606724972,1.808062613
,357,1.604619341,1.81309481
,358,1.602284908,1.818306994
,359,1.59978255,1.823112104
,360,1.597173145,1.826923077
,361,1.594483717,1.829284085
,362,1.591605882,1.83026424
,363,1.588397404,1.830063892
,364,1.584716049,1.828883388
,365,1.58041958,1.826923077
,366,1.575391466,1.824314193
,367,1.569617987,1.82091152
,368,1.563111127,1.816500728
,369,1.555882872,1.810867487
,370,1.547945205,1.803797468
,371,1.539319197,1.795148918
,372,1.530062258,1.78507039
,373,1.520240884,1.773783017
,374,1.50992157,1.761507929
,375,1.499170813,1.748466258
,376,1.488059216,1.734854909
,377,1.476673817,1.720773888
,378,1.465105765,1.706298974
,379,1.453446205,1.691505947
,380,1.441786284,1.676470588
,381,1.430198816,1.661275176
,382,1.418683284,1.646027991
,383,1.407220835,1.630843813
,384,1.395792619,1.615837421
,385,1.384379786,1.601123596
,386,1.372983684,1.586787499
,387,1.361686473,1.572795823
,388,1.35059051,1.559085643
,389,1.339798154,1.545594032
,390,1.329411765,1.532258065
,391,1.319509213,1.519041709
,392,1.310070419,1.506016507
,393,1.301050815,1.493280892
,394,1.292405834,1.4809333
,395,1.284090909,1.469072165
,396,1.276069387,1.457775136
,397,1.268336272,1.447036725
,398,1.260894482,1.436830656
,399,1.253746936,1.427130655
,400,1.246896552,1.417910448
,401,1.240342128,1.409133558
,402,1.234065978,1.400722708
,403,1.228046294,1.392590417
,404,1.22226127,1.384649206
,405,1.216689098,1.376811594
,406,1.211306237,1.369005402
,407,1.2060822,1.361219647
,408,1.200984769,1.353458646
,409,1.195981724,1.345726714
,410,1.191040843,1.338028169
,411,1.186144448,1.330376788
,412,1.181333014,1.322824188
,413,1.17666156,1.315431448
,414,1.172185101,1.308259647
,415,1.167958656,1.301369863
,416,1.164018241,1.294815434
,417,1.160323874,1.288618738
,418,1.15681657,1.282794414
,419,1.153437349,1.277357098
,420,1.150127226,1.272321429
,421,1.146840858,1.267672603
,422,1.143587451,1.263278055
,423,1.140389851,1.258975776
,424,1.137270902,1.25460376
,425,1.13425345,1.25
,426,1.131350021,1.245045217
,427,1.12853186,1.239791053
,428,1.125759896,1.234331876
,429,1.122995055,1.228762057
,430,1.120198265,1.223175966
,431,1.11734741,1.217661369
,432,1.114488202,1.212279621
,433,1.111683309,1.207085474
,434,1.108995402,1.202133681
,435,1.106487148,1.197478992
,436,1.104196605,1.193153019
,437,1.10206338,1.189094816
,438,1.10000247,1.185220295
,439,1.09792887,1.181445369
,440,1.095757576,1.17768595
,441,1.093431361,1.173876818
,442,1.091004115,1.17002821
,443,1.088557504,1.166169232
,444,1.086173195,1.162328989
,445,1.083932854,1.158536585
,446,1.081895442,1.154810639
,447,1.080029099,1.151127822
,448,1.078279259,1.14745432
,449,1.076591355,1.143756317
,450,1.07491082,1.14
,451,1.073193721,1.136174649
,452,1.071438644,1.132361934
,453,1.069654809,1.128666618
,454,1.067851433,1.125193466
,455,1.066037736,1.122047244
,456,1.064224319,1.119285216
,457,1.062427315,1.116774651
,458,1.060664241,1.114335317
,459,1.058952611,1.111786982
,460,1.057309942,1.108949416
,461,1.055747332,1.1057051
,462,1.054250212,1.102187361
,463,1.052797596,1.098592242
,464,1.051368496,1.095115782
,465,1.049941928,1.091954023
,466,1.048501411,1.089237552
,467,1.047048493,1.086835141
,468,1.045589231,1.084550108
,469,1.04412968,1.082185773
,470,1.042675894,1.079545455
,471,1.041232364,1.076497371
,472,1.03979732,1.073169345
,473,1.038367425,1.069754099
,474,1.036939342,1.066444355
,475,1.035509737,1.063432836
,476,1.034077026,1.060848797
,477,1.032646646,1.058567626
,478,1.03122579,1.056401242
,479,1.029821647,1.054161566
,480,1.028441411,1.051660517
,481,1.027086818,1.048771708
,482,1.025737798,1.045615532
,483,1.024368826,1.042374071
,484,1.022954377,1.039229411
,485,1.021468927,1.036363636
,486,1.019897908,1.033899542
,487,1.01827058,1.031722766
,488,1.016627161,1.02965966
,489,1.015007867,1.027536574
,490,1.013452915,1.025179856
,491,1.011991567,1.022470452
,492,1.010609265,1.01950768
,493,1.009280498,1.016445455
,494,1.007979752,1.01343769
,495,1.006681514,1.010638298
,496,1.005365593,1.008159962
,497,1.004033075,1.005950439
,498,1.002690365,1.003916254
,499,1.001343872,1.001963932
,500,1,1
,501,0.998664056,0.997953772
,502,0.997336942,0.995845725
,503,0.996018459,0.993719125
,504,0.994708409,0.991617239
,505,0.993406593,0.989583333
,506,0.992111897,0.987640143
,507,0.990819542,0.985728279
,508,0.989523831,0.983767821
,509,0.98821907,0.981678849
,510,0.986899563,0.979381443
,511,0.985564381,0.976828731
,512,0.984231657,0.974106033
,513,0.98292429,0.971331716
,514,0.981665179,0.968624147
,515,0.980477223,0.966101695
,516,0.979373583,0.963850461
,517,0.978328457,0.961827484
,518,0.977306307,0.959957539
,519,0.976271595,0.9581654
,520,0.975188781,0.956375839
,521,0.974031191,0.954529711
,522,0.972807613,0.952632193
,523,0.971535698,0.95070454
,524,0.9702331,0.948768008
,525,0.968917471,0.946843854
,526,0.967606179,0.944948112
,527,0.966315463,0.94307593
,528,0.965061276,0.941217233
,529,0.963859572,0.939361948
,530,0.962726305,0.9375
,531,0.961669286,0.935626124
,532,0.960663758,0.933754286
,533,0.959676821,0.931903263
,534,0.958675574,0.930091829
,535,0.957627119,0.928338762
,536,0.956506984,0.926648827
,537,0.95532442,0.92497075
,538,0.954097106,0.923239248
,539,0.952842722,0.921389039
,540,0.951578947,0.919354839
,541,0.950322412,0.917099399
,542,0.949085542,0.914697605
,543,0.947879715,0.912252379
,544,0.946716307,0.909866641
,545,0.945606695,0.907643312
,546,0.944557639,0.905657222
,547,0.943557438,0.903870834
,548,0.942589774,0.902218524
,549,0.941638329,0.900634664
,550,0.940686785,0.899053628
,551,0.939722515,0.897423639
,552,0.938747655,0.895748315
,553,0.937768032,0.894045122
,554,0.936789474,0.892331528
,555,0.935817805,0.890625
,556,0.934856713,0.88893935
,557,0.93390131,0.887273776
,558,0.93294457,0.885623821
,559,0.931979466,0.883985029
,560,0.93099897,0.882352941
,561,0.930000934,0.880723871
,562,0.929002724,0.879097202
,563,0.928026587,0.877473087
,564,0.927094766,0.875851678
,565,0.926229508,0.874233129
,566,0.925443208,0.872618174
,567,0.924708861,0.871009876
,568,0.923989611,0.869411884
,569,0.923248602,0.867827842
,570,0.92244898,0.866261398
,571,0.921565766,0.864713102
,572,0.920621496,0.863171118
,573,0.919650586,0.861620516
,574,0.918687448,0.860046366
,575,0.917766498,0.858433735
,576,0.916914593,0.856779497
,577,0.91612837,0.855127741
,578,0.91539691,0.853534356
,579,0.914709293,0.852055235
,580,0.914054601,0.850746269
,581,0.913417752,0.849639248
,582,0.912767018,0.848669559
,583,0.912066509,0.847748486
,584,0.911280336,0.846787315
,585,0.910372608,0.845697329
,586,0.909331893,0.844414016
,587,0.908244585,0.842969665
,588,0.907221536,0.841420767
,589,0.906373598,0.839823813
,590,0.905811623,0.838235294
,591,0.905589095,0.83669976
,592,0.905530025,0.835213998
,593,0.905401057,0.833762852
,594,0.904968834,0.832331168
,595,0.904,0.83090379
,596,0.902358081,0.829468751
,597,0.900294132,0.828026829
,598,0.898156094,0.82658199
,599,0.896291906,0.825138199
,600,0.895049505,0.823699422
,601,0.89465449,0.822268819
,602,0.894843093,0.82084633
,603,0.895229203,0.819431092
,604,0.89542671,0.818022241
,605,0.895049505,0.816618911
,606,0.893833442,0.815220274
,607,0.892002234,0.813825633
,608,0.889901558,0.81243433
,609,0.887877091,0.811045703
,610,0.88627451,0.809659091
,611,0.885356179,0.808274504
,612,0.885051212,0.806894632
,613,0.885205411,0.805522835
,614,0.885664577,0.804162471
,615,0.88627451,0.802816901
,616,0.886881699,0.801486772
,617,0.887335375,0.800161876
,618,0.887485456,0.798829293
,619,0.887181862,0.797476103
,620,0.88627451,0.796089386
,621,0.884695249,0.794666404
,622,0.882703654,0.793245159
,623,0.880641228,0.791873835
,624,0.878849476,0.790600615
,625,0.877669903,0.789473684
,626,0.877322113,0.78852046
,627,0.877538113,0.787685292
,628,0.877928007,0.786891764
,629,0.878101902,0.786063462
,630,0.877669903,0.785123967
,631,0.876373761,0.7840177
,632,0.874481804,0.782772424
,633,0.872394004,0.781436737
,634,0.870510335,0.780059238
,635,0.869230769,0.778688525
,636,0.868821977,0.777362957
,637,0.869017421,0.776079933
,638,0.86941726,0.774826613
,639,0.869621657,0.773590157
,640,0.869230769,0.772357724
,641,0.867977556,0.771119053
,642,0.866126166,0.769874206
,643,0.864073543,0.768625826
,644,0.862216633,0.767376554
,645,0.860952381,0.766129032
,646,0.86054604,0.764885821
,647,0.860736085,0.763649157
,648,0.861129302,0.762421196
,649,0.861332473,0.761204092
,650,0.860952381,0.76
,651,0.859726129,0.758808821
,652,0.857912091,0.757621433
,653,0.855898959,0.75642646
,654,0.854075428,0.755212526
,655,0.852830189,0.753968254
,656,0.852423516,0.75269137
,657,0.852602004,0.751416013
,658,0.852983828,0.750185421
,659,0.853187165,0.749042835
,660,0.852830189,0.748031496
,661,0.85165574,0.747175991
,662,0.849905316,0.746426296
,663,0.847945078,0.745713737
,664,0.84614119,0.744969639
,665,0.844859813,0.744125326
,666,0.844353137,0.743130884
,667,0.844417467,0.74201144
,668,0.844735135,0.74081088
,669,0.844988473,0.739573094
,670,0.844859813,0.738341969
,671,0.844108839,0.737151996
,672,0.842804637,0.736000083
,673,0.841093645,0.734873741
,674,0.839122299,0.733760481
,675,0.837037037,0.732647815
,676,0.83497894,0.73152633
,677,0.833067666,0.730398919
,678,0.831417516,0.729271551
,679,0.830142793,0.728150194
,680,0.829357798,0.727040816
,681,0.829117461,0.72594648
,682,0.829239224,0.72485861
,683,0.829481154,0.723765726
,684,0.829601323,0.722656346
,685,0.829357798,0.721518987
,686,0.828569458,0.720350728
,687,0.827298409,0.719182874
,688,0.82566757,0.718055291
,689,0.823799855,0.717007846
,690,0.821818182,0.716080402
,691,0.819844761,0.715295718
,692,0.817998986,0.714608119
,693,0.816399544,0.713954821
,694,0.815165125,0.713273043
,695,0.814414414,0.7125
,696,0.814204853,0.711589931
,697,0.814348881,0.710565157
,698,0.814597689,0.709465021
,699,0.81470247,0.708328864
,700,0.814414414,0.70719603
,701,0.813554871,0.706097954
,702,0.812225812,0.705034449
,703,0.81059937,0.703997424
,704,0.808847675,0.702978787
,705,0.807142857,0.701970443
,706,0.805614275,0.700964475
,707,0.8042202,0.699953654
,708,0.80287613,0.698930924
,709,0.801497564,0.69788923
,710,0.8,0.696821516
,711,0.798340639,0.695727942
,712,0.796643492,0.694637527
,713,0.795074271,0.693586505
,714,0.793798688,0.692611109
,715,0.792982456,0.691747573
,716,0.792722415,0.691016369
,717,0.792839917,0.690374924
,718,0.793087438,0.689764904
,719,0.793217458,0.689127973
,720,0.792982456,0.688405797
,721,0.792202255,0.687555871
,722,0.790966056,0.686599008
,723,0.789430409,0.685571853
,724,0.78775186,0.684511048
,725,0.786086957,0.683453237
,726,0.784559159,0.682427703
,727,0.783159577,0.681434281
,728,0.781846233,0.680465445
,729,0.780577148,0.67951367
,730,0.779310345,0.678571429
,731,0.778012712,0.677631348
,732,0.7766866,0.676686664
,733,0.775343227,0.675730764
,734,0.773993813,0.674757035
,735,0.772649573,0.673758865
,736,0.77131935,0.672736395
,737,0.770002486,0.671716776
,738,0.768695946,0.670733915
,739,0.767396693,0.669821716
,740,0.766101695,0.669014085
,741,0.764808552,0.66833018
,742,0.763517413,0.667730177
,743,0.762229062,0.667159502
,744,0.760944285,0.666563584
,745,0.759663866,0.665887851
,746,0.75838842,0.665092537
,747,0.75711788,0.66419711
,748,0.75585201,0.663235845
,749,0.754590574,0.662243017
,750,0.753333333,0.6612529
,751,0.752080098,0.660292886
,752,0.750830857,0.659362824
,753,0.749585643,0.658455683
,754,0.748344492,0.657564428
,755,0.747107438,0.656682028
,756,0.745874505,0.655801585
,757,0.744645679,0.654916758
,758,0.743420936,0.654021341
,759,0.742200253,0.653109127
,760,0.740983607,0.652173913
,761,0.739770966,0.651215826
,762,0.73856228,0.650260325
,763,0.737357487,0.649339204
,764,0.73615653,0.648484255
,765,0.73495935,0.647727273
,766,0.73376592,0.647086223
,767,0.732576352,0.646523771
,768,0.73139079,0.645988754
,769,0.730209377,0.645430011
,770,0.729032258,0.64479638
,771,0.727859448,0.644050581
,772,0.726690446,0.643210859
,773,0.725524624,0.642309344
,774,0.724361352,0.641378161
,775,0.7232,0.640449438
,776,0.722040422,0.639548852
,777,0.720884401,0.638676271
,778,0.7197342,0.63782511
,779,0.718592084,0.636988785
,780,0.717460318,0.636160714
,781,0.716339365,0.635334435
,782,0.715222493,0.634503977
,783,0.714101168,0.633663492
,784,0.712966856,0.632807131
,785,0.711811024,0.631929047
,786,0.710631854,0.631029352
,787,0.709454399,0.630132008
,788,0.708310426,0.629266937
,789,0.707231704,0.628464061
,790,0.70625,0.627753304
,791,0.705372016,0.627151559
,792,0.704504181,0.626623605
,793,0.703527858,0.626121193
,794,0.702324408,0.625596075
,795,0.700775194,0.625
,796,0.698812666,0.624297908
,797,0.696573626,0.623507488
,798,0.694245964,0.622659617
,799,0.692017571,0.621785173
,800,0.690076336,0.620915033
,801,0.688558908,0.620073461
,802,0.687396969,0.619258278
,803,0.686470959,0.618460688
,804,0.685661317,0.617671899
,805,0.684848485,0.616883117
,806,0.68393808,0.616087722
,807,0.68293644,0.615287788
,808,0.681875078,0.614487563
,809,0.680785509,0.613691293
,810,0.679699248,0.612903226
,811,0.678641461,0.612125527
,812,0.677611913,0.611352035
,813,0.67660402,0.610574506
,814,0.675611199,0.609784695
,815,0.674626866,0.608974359
,816,0.673644657,0.608141408
,817,0.67265909,0.60730837
,818,0.671664905,0.606503925
,819,0.670656838,0.605756755
,820,0.66962963,0.605095541
,821,0.668583486,0.6045366
,822,0.667540489,0.604046785
,823,0.666528189,0.603580587
,824,0.665574137,0.603092495
,825,0.664705882,0.602536998
,826,0.663928882,0.601881257
,827,0.663160212,0.601143119
,828,0.662294855,0.6003531
,829,0.661227795,0.59954172
,830,0.659854015,0.598739496
,831,0.658113704,0.597969391
,832,0.656127886,0.597224152
,833,0.654062794,0.596488973
,834,0.652084659,0.595749045
,835,0.650359712,0.594989562
,836,0.649009093,0.594202961
,837,0.647973567,0.593410667
,838,0.647148809,0.592641347
,839,0.64643049,0.591923671
,840,0.645714286,0.591286307
,841,0.644916838,0.590746207
,842,0.644038669,0.590273457
,843,0.643101271,0.589826422
,844,0.642126134,0.589363473
,845,0.641134752,0.588842975
,846,0.640148082,0.588233661
,847,0.639184951,0.587545718
,848,0.638263651,0.586799694
,849,0.637402476,0.58601614
,850,0.636619718,0.585215606
,851,0.635914835,0.584418283
,852,0.635211933,0.583642928
,853,0.634416284,0.58290794
,854,0.63343316,0.582231715
,855,0.632167832,0.581632653
,856,0.630566817,0.581119788
,857,0.628741611,0.580664702
,858,0.626844957,0.580229612
,859,0.625029598,0.579776736
,860,0.623448276,0.579268293
,861,0.622211972,0.578675999
,862,0.621264624,0.578009567
,863,0.620508409,0.577288211
,864,0.619845503,0.576531143
,865,0.619178082,0.575757576
,866,0.618429256,0.574986517
,867,0.617605863,0.574236159
,868,0.616735673,0.573524488
,869,0.615846457,0.572869492
,870,0.614965986,0.572289157
,871,0.614115183,0.571792375
,872,0.61328758,0.571351655
,873,0.612469861,0.57093041
,874,0.611648709,0.570492054
,875,0.610810811,0.57
,876,0.609949308,0.569426835
,877,0.609083179,0.568781838
,878,0.608237861,0.568083464
,879,0.607438792,0.567350166
,880,0.606711409,0.566600398
,881,0.606062162,0.565852538
,882,0.605421552,0.56512467
,883,0.60470109,0.564434803
,884,0.603812291,0.563800945
,885,0.602666667,0.563241107
,886,0.601213713,0.562764025
,887,0.59955485,0.562341353
,888,0.597829482,0.561935474
,889,0.596177012,0.561508769
,890,0.594736842,0.561023622
,891,0.593610377,0.560453017
,892,0.592747022,0.559812349
,893,0.592058182,0.559127615
,894,0.591455264,0.558424814
,895,0.590849673,0.557729941
,896,0.590171473,0.557062518
,897,0.589425356,0.556416152
,898,0.588634669,0.555777974
,899,0.587822764,0.555135116
,900,0.587012987,0.554474708
,901,0.586223989,0.553790267
,902,0.585455621,0.553100854
,903,0.584703034,0.552431917
,904,0.583961379,0.551808901
,905,0.583225807,0.551257253
,906,0.58249161,0.550791804
,907,0.581754649,0.55038491
,908,0.581010923,0.54999831
,909,0.580256433,0.549593743
,910,0.57948718,0.549132948
,911,0.578703296,0.54858831
,912,0.577921452,0.54797479
,913,0.577162449,0.547317996
,914,0.576447091,0.546643534
,915,0.575796178,0.545977012
,916,0.575213839,0.545337615
,917,0.574637495,0.544718847
,918,0.573987893,0.544107791
,919,0.573185779,0.543491529
,920,0.572151899,0.542857143
,921,0.570841143,0.542198208
,922,0.569344971,0.541534265
,923,0.567788987,0.540891348
,924,0.566298796,0.540295491
,925,0.565,0.539772727
,926,0.563983945,0.539337645
,927,0.563204937,0.538959053
,928,0.562583025,0.538594314
,929,0.562038258,0.538200791
,930,0.561490683,0.537735849
,931,0.560877248,0.537171744
,932,0.560202492,0.536540303
,933,0.559487854,0.53588825
,934,0.558754775,0.535262306
,935,0.558024691,0.534709193
,936,0.557314497,0.534259944
,937,0.556622895,0.533882838
,938,0.555944045,0.533530466
,939,0.555272103,0.533155416
,940,0.554601227,0.53271028
,941,0.553926865,0.532163375
,942,0.553249619,0.531545923
,943,0.552571383,0.530904873
,944,0.55189405,0.530287174
,945,0.551219512,0.529739777
,946,0.550549053,0.529294248
,947,0.549881517,0.528920627
,948,0.549215137,0.52857357
,949,0.54854815,0.528207734
,950,0.547878788,0.527777778
,951,0.547206436,0.527252619
,952,0.546535079,0.526658223
,953,0.54586985,0.526034816
,954,0.545215884,0.525422626
,955,0.544578313,0.524861879
,956,0.543958283,0.524382386
,957,0.543340978,0.523972297
,958,0.542707594,0.523609344
,959,0.542039324,0.52327126
,960,0.541317365,0.52293578
,961,0.540537721,0.522584681
,962,0.539755635,0.522215924
,963,0.539041157,0.521831515
,964,0.538464341,0.52143346
,965,0.538095238,0.521023766
,966,0.537974124,0.520606477
,967,0.538022171,0.520193788
,968,0.538130775,0.519799937
,969,0.538191332,0.519439157
,970,0.538095238,0.519125683
,971,0.537761469,0.518869076
,972,0.537219315,0.518660199
,973,0.536525646,0.518485238
,974,0.535737332,0.518330382
,975,0.534911243,0.518181818
,976,0.534100729,0.518027266
,977,0.533345063,0.517860571
,978,0.532680002,0.517677107
,979,0.532141298,0.517472251
,980,0.531764706,0.517241379
,981,0.53157158,0.516986023
,982,0.531525669,0.516732333
,983,0.531576321,0.516512619
,984,0.531672884,0.516359188
,985,0.531764706,0.516304348
,986,0.531812214,0.516369219
,987,0.531820149,0.516530173
,988,0.53180433,0.516752394
,989,0.531780576,0.517001068
,990,0.531764706,0.517241379
,991,0.531767799,0.517447175
,992,0.53178197,0.517626954
,993,0.531794595,0.51779788
,994,0.531793048,0.517977114
,995,0.531764706,0.518181818
,996,0.531704827,0.518428235
,997,0.531640207,0.518728922
,998,0.531605526,0.519095519
,999,0.531635466,0.519539663
,1000,0.531764706,0.520072993
,1001,0.532026303,0.520702445
,1002,0.532446817,0.521416149
,1003,0.533051187,0.522197533
,1004,0.53386435,0.523030027
,1005,0.534911243,0.523897059
,1006,0.536191146,0.52478675
,1007,0.537600713,0.525705996
,1008,0.539010941,0.526666387
,1009,0.540292826,0.527679511
,1010,0.541317365,0.528756957
,1011,0.542007663,0.529911912
,1012,0.54249526,0.531163951
,1013,0.542963802,0.532534245
,1014,0.543596937,0.534043966
,1015,0.544578313,0.535714286
,1016,0.546039296,0.537556466
,1017,0.547902123,0.539542123
,1018,0.550036751,0.541632962
,1019,0.552313133,0.54379069
,1020,0.554601227,0.545977012
,1021,0.556797661,0.548167494
,1022,0.558905759,0.550393153
,1023,0.560955517,0.552698863
,1024,0.562976932,0.5551295
,1025,0.565,0.557729941
,1026,0.567051568,0.560533788
,1027,0.569145878,0.563529548
,1028,0.571294022,0.566694455
,1029,0.573507092,0.570005742
,1030,0.575796178,0.573440644
,1031,0.578189011,0.576983138
,1032,0.580779865,0.580644181
,1033,0.583679652,0.58444147
,1034,0.586999284,0.588392708
,1035,0.590849673,0.592515593
,1036,0.595285901,0.596832295
,1037,0.600139721,0.601382872
,1038,0.60518706,0.60621185
,1039,0.61020384,0.611363756
,1040,0.614965986,0.616883117
,1041,0.619325465,0.62279568
,1042,0.623438405,0.629052075
,1043,0.627536979,0.635584149
,1044,0.63185336,0.642323752
,1045,0.636619718,0.649202734
,1046,0.642022646,0.656180493
,1047,0.648066412,0.66332664
,1048,0.654709706,0.670738331
,1049,0.661911215,0.678512728
,1050,0.66962963,0.686746988
,1051,0.677801891,0.695508826
,1052,0.686277953,0.704748171
,1053,0.694886024,0.714385506
,1054,0.703454312,0.724341315
,1055,0.711811024,0.734536083
,1056,0.719855768,0.744915591
,1057,0.727773758,0.755526822
,1058,0.735821606,0.76644206
,1059,0.744255927,0.777733587
,1060,0.753333333,0.789473684
,1061,0.763228797,0.801701521
,1062,0.77379072,0.814323812
,1063,0.784785864,0.827214158
,1064,0.795980989,0.840246158
,1065,0.807142857,0.853293413
,1066,0.818091528,0.866269687
,1067,0.828860259,0.879249391
,1068,0.839535607,0.892347101
,1069,0.850204128,0.905677392
,1070,0.860952381,0.919354839
,1071,0.871857701,0.933462591
,1072,0.88296054,0.947958097
,1073,0.894292131,0.962767379
,1074,0.905883706,0.977816459
,1075,0.917766498,0.993031359
,1076,0.929962937,1.008357498
,1077,0.942460256,1.023817885
,1078,0.955236886,1.039454923
,1079,0.968271257,1.055311017
,1080,0.981541802,1.071428571
,1081,0.995040586,1.087858904
,1082,1.008814211,1.104688987
,1083,1.022922913,1.122014705
,1084,1.037426929,1.139931942
,1085,1.052386496,1.158536585
,1086,1.06784687,1.177891199
,1087,1.083793391,1.197925073
,1088,1.100196421,1.218534176
,1089,1.117026321,1.239614477
,1090,1.13425345,1.261061947
,1091,1.151871777,1.282825721
,1092,1.169969688,1.305067603
,1093,1.188659178,1.328002562
,1094,1.20805224,1.351845569
,1095,1.22826087,1.376811594
,1096,1.249347475,1.403035179
,1097,1.271176129,1.430329155
,1098,1.293561319,1.458425923
,1099,1.316317533,1.487057886
,1100,1.339259259,1.515957447
